ModelFamily,ModelType,ModelInstance,Places,Transitions,Arcs,ctlBVT2018,ctlSOL2018,global_propertiesBVT2018,global_propertiesSOL2018,ltlBVT2018,ltlSOL2018,reachabilityBVT2018,reachabilitySOL2018,state_spaceBVT2018,state_spaceSOL2018,upper_boundsBVT2018,upper_boundsSOL2018,ctlBVT2019,ctlSOL2019,global_propertiesBVT2019,global_propertiesSOL2019,ltlBVT2019,ltlSOL2019,reachabilityBVT2019,reachabilitySOL2019,state_spaceBVT2019,state_spaceSOL2019,upper_boundsBVT2019,upper_boundsSOL2019,ctlBVT2020,ctlSOL2020,global_propertiesBVT2020,global_propertiesSOL2020,ltlBVT2020,ltlSOL2020,reachabilityBVT2020,reachabilitySOL2020,state_spaceBVT2020,state_spaceSOL2020,upper_boundsBVT2020,upper_boundsSOL2020,ctlBVT2021,ctlSOL2021,global_propertiesBVT2021,global_propertiesSOL2021,ltlBVT2021,ltlSOL2021,reachabilityBVT2021,reachabilitySOL2021,state_spaceBVT2021,state_spaceSOL2021,upper_boundsBVT2021,upper_boundsSOL2021,ctlBVT2022,ctlSOL2022,global_propertiesBVT2022,global_propertiesSOL2022,ltlBVT2022,ltlSOL2022,reachabilityBVT2022,reachabilitySOL2022,state_spaceBVT2022,state_spaceSOL2022,upper_boundsBVT2022,upper_boundsSOL2022,ctlBVT2023,ctlSOL2023,global_propertiesBVT2023,global_propertiesSOL2023,ltlBVT2023,ltlSOL2023,reachabilityBVT2023,reachabilitySOL2023,state_spaceBVT2023,state_spaceSOL2023,upper_boundsBVT2023,upper_boundsSOL2023,ctlBVT2024,ctlSOL2024,global_propertiesBVT2024,global_propertiesSOL2024,ltlBVT2024,ltlSOL2024,reachabilityBVT2024,reachabilitySOL2024,state_spaceBVT2024,state_spaceSOL2024,upper_boundsBVT2024,upper_boundsSOL2024,ctlBVT2025,ctlSOL2025,global_propertiesBVT2025,global_propertiesSOL2025,ltlBVT2025,ltlSOL2025,reachabilityBVT2025,reachabilitySOL2025,state_spaceBVT2025,state_spaceSOL2025,upper_boundsBVT2025,upper_boundsSOL2025
DatabaseWithMutex,PT,20,3260,3200,23200,28,53,1,1,28,51,32,94,0,0,14,14,29,84,1,1,25,57,32,95,0,0,15,43,25,61,4,5,22,39,31,92,0,0,16,41,24,52,5,11,30,72,32,95,0,0,16,48,19,43,5,11,31,89,32,96,0,0,16,48,24,61,5,13,30,87,32,95,0,0,16,48,15,32,5,12,32,89,32,96,0,0,16,48,16,35,4,10,29,87,32,94,1,1,16,48
DatabaseWithMutex,PT,40,12920,12800,156800,26,49,1,1,29,38,32,94,0,0,13,13,29,81,1,1,30,60,32,94,0,0,16,41,25,61,1,2,24,53,32,96,0,0,16,46,13,26,3,5,29,69,32,96,0,0,16,45,20,46,3,6,30,82,32,93,0,0,15,45,23,50,4,9,30,77,32,96,0,0,16,46,16,36,4,9,32,71,32,89,0,0,16,44,13,26,4,7,30,84,32,93,1,1,16,40
DBSingleClientW,PT,d0m04,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d0m05,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d0m06,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d0m07,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d0m08,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,95,5,15,32,92,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,88,5,15,31,93,32,96,4,11,16,48
DBSingleClientW,PT,d0m09,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,90,5,15,32,92,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,31,91,5,15,32,96,32,96,4,12,16,48,31,88,5,15,32,94,32,96,4,11,16,48
DBSingleClientW,PT,d0m10,553,150,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,89,5,15,32,96,32,95,4,12,16,48,32,96,5,15,32,92,32,96,4,12,16,48,31,91,5,15,30,90,32,96,4,12,16,48,31,78,5,15,32,94,32,96,4,11,16,47
DBSingleClientW,PT,d1m04,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d1m05,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d1m06,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,95,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,8,16,48
DBSingleClientW,PT,d1m07,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,87,5,15,32,96,32,96,4,4,16,48,31,90,5,15,32,94,32,96,4,10,16,48,31,91,5,15,32,92,32,96,1,3,16,48,31,88,5,15,30,90,32,93,1,1,16,48
DBSingleClientW,PT,d1m08,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,84,5,15,32,94,32,96,0,0,16,47,31,91,5,15,31,92,32,96,3,6,16,48,32,89,5,15,30,90,32,96,1,1,16,46,30,81,5,15,31,93,32,96,1,1,16,45
DBSingleClientW,PT,d1m09,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,74,5,15,32,96,32,96,0,0,16,48,31,92,5,15,31,93,32,96,0,0,16,46,30,88,5,15,30,90,32,96,1,1,16,46,30,78,5,15,32,95,32,95,1,1,16,46
DBSingleClientW,PT,d1m10,1440,672,2688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,76,5,15,29,87,32,96,0,0,16,47,31,92,5,15,32,96,31,90,0,0,16,47,31,90,5,15,32,95,30,89,1,1,16,47,29,74,5,15,32,96,30,87,1,1,16,46
DBSingleClientW,PT,d2m04,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
DBSingleClientW,PT,d2m05,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,32,92,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,8,16,48
DBSingleClientW,PT,d2m06,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,80,5,15,32,96,32,96,0,0,16,48,32,96,5,15,32,96,32,96,0,0,16,47,32,88,5,15,32,95,32,96,1,1,16,47,32,85,5,15,32,92,32,94,1,1,16,46
DBSingleClientW,PT,d2m07,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,79,5,15,31,93,32,96,0,0,16,48,31,89,5,15,31,93,32,96,0,0,16,47,30,82,5,15,30,90,32,96,1,1,16,47,27,72,5,15,31,93,32,96,1,1,16,47
DBSingleClientW,PT,d2m08,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,75,5,15,32,96,32,96,0,0,16,47,30,88,5,15,32,96,32,95,0,0,16,48,28,74,5,15,31,92,32,96,1,1,16,48,32,78,5,15,32,96,32,95,1,1,16,48
DBSingleClientW,PT,d2m09,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,69,5,15,32,96,32,95,0,0,16,47,26,76,5,15,30,90,32,96,0,0,16,48,30,75,5,15,30,90,32,96,1,1,16,48,28,71,5,15,29,87,32,96,1,1,16,48
DBSingleClientW,PT,d2m10,4763,2478,9912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,77,5,15,32,96,32,96,0,0,14,34,29,85,5,15,30,90,32,96,0,0,16,47,27,73,5,15,28,84,32,96,1,1,16,47,30,74,5,15,29,87,32,96,1,1,16,47
Dekker,PT,010,50,120,820,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
Dekker,PT,015,75,255,1830,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,10,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,14,32,96,32,96,4,11,16,48
Dekker,PT,020,100,440,3240,32,88,1,3,32,95,32,96,4,11,16,48,32,94,1,3,32,96,32,96,4,12,16,48,32,93,5,10,32,96,32,96,4,12,16,48,32,87,5,15,32,96,32,96,4,12,16,48,32,85,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,82,5,15,32,96,32,96,4,12,16,48,32,52,5,13,32,96,32,96,4,11,16,48
Dekker,PT,050,250,2600,20100,32,89,1,3,32,90,32,96,4,11,16,48,32,90,1,2,32,95,32,96,4,12,16,48,32,92,5,10,32,96,32,96,4,12,16,48,32,77,5,13,32,95,32,96,4,12,16,48,32,84,5,15,32,95,32,96,4,12,16,48,32,81,5,15,32,94,32,96,4,12,16,48,32,81,5,15,32,96,32,96,4,12,16,48,32,58,5,12,32,94,32,95,4,11,16,48
Dekker,PT,100,500,10200,80200,32,94,1,3,32,93,32,96,4,12,16,48,32,95,1,2,32,93,32,96,4,12,16,48,32,94,4,9,32,91,32,96,4,12,16,48,28,77,5,12,32,91,32,96,4,12,16,48,32,85,5,14,32,96,32,96,4,12,16,48,32,85,5,14,32,95,32,96,4,12,16,48,32,85,5,14,32,96,32,96,4,12,16,48,32,70,5,11,32,94,32,96,4,11,16,48
Dekker,PT,200,1000,40400,320400,31,87,1,1,31,77,32,96,4,10,16,48,31,88,1,1,30,60,32,96,3,3,16,48,32,89,4,5,32,86,32,96,4,10,16,48,23,50,4,9,32,87,32,94,4,11,16,48,22,54,4,7,29,87,31,93,4,11,16,48,25,54,4,10,31,93,32,92,4,10,16,48,23,49,4,10,32,89,32,93,4,9,16,48,27,52,5,10,32,95,32,96,3,9,16,48
DES,PT,00a,115,76,373,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,95,32,96,4,12,16,48,32,95,5,15,30,89,32,96,4,12,16,48,32,88,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,92,32,96,4,11,16,48
DES,PT,00b,271,230,658,29,61,1,3,32,93,32,96,4,12,16,48,31,86,1,3,29,85,32,96,4,12,16,48,31,85,5,10,32,87,32,96,4,12,16,48,25,63,5,15,32,93,32,96,4,12,16,48,26,68,5,15,32,91,32,96,4,12,16,48,28,78,5,15,32,91,32,96,4,12,16,48,27,66,5,15,32,95,32,96,4,12,16,48,24,54,5,15,31,89,32,96,4,11,16,48
DES,PT,01a,119,76,381,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,32,87,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,91,5,15,32,96,32,96,4,12,16,48,32,84,5,15,32,96,32,96,4,11,16,48
DES,PT,01b,284,235,683,27,62,1,3,32,93,32,96,4,12,16,48,30,80,1,3,31,86,32,96,4,12,16,48,30,85,5,10,29,77,32,96,4,12,16,48,24,62,5,15,31,89,32,96,4,12,16,48,29,64,5,15,32,88,32,96,4,12,16,48,28,79,5,15,32,88,32,96,4,12,16,48,23,57,5,15,32,93,32,96,4,12,16,48,29,58,5,15,31,82,32,96,4,11,16,48
DES,PT,02a,123,80,400,32,95,1,3,32,95,32,96,4,12,16,48,32,91,1,3,32,96,32,96,4,12,16,48,32,96,5,11,31,93,32,96,4,12,16,48,31,83,5,15,32,92,32,96,4,12,16,48,32,92,5,15,32,94,32,96,4,12,16,48,32,96,5,15,32,95,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,88,5,15,32,94,32,96,4,11,16,48
DES,PT,02b,288,239,699,29,59,1,3,32,93,32,96,4,11,16,48,31,85,1,3,32,94,32,96,4,12,16,48,31,88,5,9,30,84,32,96,4,12,16,48,27,74,5,15,32,94,32,96,4,12,16,48,24,58,5,15,30,86,32,96,4,12,16,48,23,64,5,15,31,88,32,96,4,12,16,48,24,56,5,15,30,90,32,96,4,12,16,48,24,51,5,14,32,94,32,96,4,11,16,48
DES,PT,05a,135,92,457,32,91,1,3,32,94,32,96,4,12,16,48,31,89,1,3,32,96,32,96,4,12,16,48,32,93,5,10,31,87,32,96,4,12,16,48,30,84,5,15,31,93,32,96,4,12,16,48,32,87,5,15,32,94,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,31,75,5,15,31,93,32,96,4,12,16,48,30,80,5,15,32,96,32,96,4,11,16,48
DES,PT,05b,300,251,747,28,55,1,3,29,82,32,96,4,11,16,48,29,83,1,3,31,89,32,96,4,12,16,48,28,78,5,8,30,79,32,96,4,12,16,48,25,59,5,15,32,87,32,96,4,12,16,48,27,60,5,15,32,87,32,96,4,12,16,48,26,74,5,15,32,92,32,96,4,12,16,48,23,51,5,15,31,89,32,96,4,12,16,48,23,48,5,13,30,83,32,96,4,11,16,48
DES,PT,10a,155,112,552,32,94,1,3,32,96,32,96,4,12,16,48,31,88,1,3,32,95,32,96,4,12,16,48,32,93,5,10,32,89,32,96,4,12,16,48,29,80,5,15,32,91,32,96,4,12,16,48,32,80,5,15,32,96,32,96,4,12,16,48,31,89,5,15,32,95,32,96,4,12,16,48,30,76,5,15,32,96,32,96,4,12,16,48,30,66,5,15,32,91,32,96,4,11,16,48
DES,PT,10b,320,271,827,31,68,1,3,30,87,32,96,4,12,16,48,29,74,1,3,32,93,32,96,4,12,16,48,29,84,5,8,28,79,32,96,4,12,16,48,25,66,5,15,32,91,32,96,4,12,16,48,23,54,5,15,30,84,32,96,4,12,16,48,24,68,5,15,32,95,32,96,4,12,16,48,25,60,5,15,30,88,32,96,4,12,16,48,26,58,5,13,32,92,32,96,4,11,16,48
DES,PT,20a,195,152,742,31,67,1,3,32,96,32,96,4,12,16,48,27,75,1,3,31,91,32,96,4,12,16,48,32,89,5,10,31,90,32,96,4,12,16,48,30,81,5,15,32,96,32,96,4,12,16,48,28,72,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,87,5,15,31,91,32,95,4,12,16,48,31,68,5,15,31,91,32,96,4,11,16,48
DES,PT,20b,360,311,987,30,49,1,3,32,91,32,96,4,12,16,48,27,72,1,3,31,93,32,96,4,12,16,48,30,86,5,8,23,58,32,96,4,12,16,48,22,57,5,15,29,84,32,96,4,12,16,48,22,47,5,15,29,83,32,96,4,12,16,48,25,67,5,15,31,92,32,96,4,12,16,48,23,58,5,15,30,86,32,96,4,12,16,48,23,47,5,13,30,82,32,96,4,11,16,48
DES,PT,30a,234,191,926,31,73,1,3,31,92,32,96,4,12,16,48,32,89,1,3,30,87,32,95,4,12,16,48,31,89,5,10,30,80,32,96,4,12,16,48,26,69,5,15,31,90,32,96,4,12,16,48,30,73,5,15,32,92,32,96,4,12,16,48,28,77,5,15,32,96,32,96,4,12,16,48,26,62,5,15,31,92,32,96,4,12,16,48,28,59,5,13,32,92,32,96,4,11,16,47
DES,PT,30b,399,350,1143,26,40,1,3,32,96,32,96,4,12,16,48,31,88,1,3,29,82,31,92,4,12,16,48,29,81,5,8,25,73,32,96,4,12,16,48,28,74,5,15,30,86,32,96,4,12,16,48,24,51,5,15,31,90,32,87,4,12,16,48,28,81,5,15,30,88,32,96,4,12,16,48,24,59,5,15,29,86,32,96,4,12,16,48,19,41,5,13,28,81,32,96,4,11,16,48
DES,PT,40a,274,231,1116,32,65,1,3,32,96,32,96,4,12,16,48,29,82,1,3,31,93,32,93,4,12,16,48,28,77,5,9,28,78,32,95,4,12,16,48,28,72,5,15,31,92,32,96,4,12,16,48,29,74,5,15,30,90,32,96,4,12,16,48,30,79,5,15,31,93,32,96,4,12,16,48,28,66,5,15,31,92,32,95,4,12,16,48,30,66,5,13,29,86,32,96,4,11,16,48
DES,PT,40b,439,390,1303,31,72,1,3,32,95,32,96,4,8,16,48,28,82,1,3,29,81,32,96,4,12,16,48,30,78,5,8,28,82,32,96,4,12,16,48,27,71,5,15,28,79,32,96,4,12,16,48,25,59,5,15,30,88,32,95,4,12,16,48,24,68,5,15,28,80,32,96,4,12,16,48,20,46,5,15,27,76,32,96,4,12,16,48,24,56,5,13,28,75,32,96,4,11,16,48
DES,PT,50a,314,271,1306,31,62,1,3,32,96,32,96,4,12,16,48,32,91,1,3,31,92,32,91,4,12,16,48,29,77,5,9,31,90,32,96,4,12,16,48,30,76,5,15,32,93,32,96,4,12,16,48,31,77,5,15,31,93,32,96,4,12,16,48,27,71,5,15,32,92,32,96,4,12,16,48,28,64,5,15,32,94,32,96,4,12,16,48,26,58,5,13,32,96,32,96,4,11,16,48
DES,PT,50b,479,430,1463,30,56,1,3,32,93,32,91,4,12,16,48,32,87,1,3,32,91,32,96,4,12,16,48,29,82,5,8,29,79,32,96,4,12,16,48,20,49,5,15,27,77,32,96,4,12,16,48,21,43,5,15,32,88,32,96,4,12,16,48,22,60,5,15,31,87,32,96,4,12,16,48,23,60,5,15,29,81,32,96,4,12,16,48,21,45,5,13,27,80,32,96,4,11,16,48
DES,PT,60a,354,311,1496,31,71,1,3,32,95,32,96,4,12,16,48,32,93,1,3,31,91,32,90,4,12,16,48,29,78,5,9,27,81,32,95,4,12,16,48,26,71,5,15,32,90,32,95,4,12,16,48,27,62,5,15,32,94,32,96,4,12,16,48,29,78,5,15,31,91,32,96,4,12,16,48,29,79,5,15,27,80,32,95,4,12,16,48,25,52,5,13,32,93,32,92,4,11,16,47
DES,PT,60b,519,470,1623,30,67,1,3,30,88,32,96,4,8,16,48,26,71,1,3,32,79,32,95,4,12,16,48,30,80,5,8,26,75,32,96,4,12,16,48,26,69,5,15,29,83,32,96,4,12,16,48,18,40,5,15,28,79,32,95,4,12,16,48,20,52,5,15,30,85,32,96,4,12,16,48,26,62,5,15,28,77,32,95,4,12,16,48,18,38,5,13,31,85,32,96,4,11,16,48
Diffusion2D,PT,D05N010,25,144,288,32,96,1,3,32,96,32,96,4,12,16,48,32,95,1,3,32,96,32,96,4,12,16,48,32,95,5,14,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,86,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,76,5,14,32,96,32,96,4,11,16,48
Diffusion2D,PT,D05N050,25,144,288,32,96,1,3,32,96,32,96,4,12,16,48,32,94,1,3,32,96,32,96,4,12,16,48,32,94,5,14,32,96,32,96,4,12,16,48,30,75,5,15,32,96,32,96,4,12,16,48,32,85,5,15,32,96,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,31,82,5,15,32,96,32,96,4,12,16,48,32,72,5,14,32,96,32,96,4,11,16,48
Diffusion2D,PT,D05N100,25,144,288,32,82,1,3,32,96,32,96,4,12,16,48,32,95,1,3,32,94,32,96,4,11,16,48,32,94,5,10,32,95,32,96,4,12,16,48,31,79,5,14,32,96,32,96,4,12,16,48,30,73,5,15,32,96,32,96,4,12,16,48,30,85,5,15,32,96,32,96,4,12,16,48,27,62,5,15,32,96,32,96,4,12,16,48,24,51,5,14,32,96,32,96,4,11,16,48
Diffusion2D,PT,D05N150,25,144,288,32,89,1,3,32,95,32,95,4,11,16,48,32,95,1,3,32,94,32,96,4,10,16,48,32,91,5,10,32,95,32,96,4,11,16,48,24,54,5,14,32,96,32,96,4,12,16,48,31,76,5,15,32,96,32,96,4,12,16,48,29,80,5,15,32,96,32,96,4,12,16,48,27,70,5,15,32,96,32,96,4,12,16,48,27,48,5,14,32,96,32,96,4,11,16,48
Diffusion2D,PT,D05N200,25,144,288,32,78,1,3,32,96,32,95,4,10,16,48,32,95,1,3,32,96,32,96,4,10,16,48,32,93,5,10,32,94,32,96,4,11,16,48,24,51,5,14,32,96,32,96,4,12,16,48,29,70,5,15,32,96,32,96,4,12,16,48,26,69,5,15,32,96,32,96,4,12,16,48,24,58,5,15,32,96,32,96,4,12,16,48,18,38,5,14,32,96,32,96,4,11,16,48
Diffusion2D,PT,D05N250,25,144,288,32,62,1,3,32,95,32,96,4,10,16,48,31,82,1,3,32,96,32,96,4,10,16,48,32,93,5,10,32,96,32,96,4,11,16,48,26,51,5,14,32,96,32,96,4,12,16,48,26,59,5,15,32,96,32,96,4,12,16,48,26,68,5,15,32,96,32,96,4,12,16,48,25,52,5,15,32,96,32,96,4,12,16,48,16,29,5,14,32,96,32,96,4,11,16,48
Diffusion2D,PT,D05N300,25,144,288,30,57,1,3,32,96,32,96,4,10,16,48,31,93,1,3,32,93,32,96,4,10,16,48,29,83,5,7,29,85,32,96,4,11,16,48,22,51,5,13,32,96,32,96,4,11,16,48,19,41,5,14,32,96,32,96,4,11,16,48,23,59,5,14,32,96,32,96,4,12,16,48,20,44,5,15,32,96,32,96,4,11,16,48,14,29,5,14,32,96,32,96,4,11,16,48
